# 中国·国家地名信息库 行政区划代码（数据截止日期为2025年12月31日）
# https://dmfw.mca.gov.cn/XzqhVersionPublish.html
#
# name	code	level	type	children
# -	00	0		34

高凤镇	511124114	4		
门坎镇	511124115	4		
夹江县	511126	3	县	0
夹江县	511126000	3		
漹城街道	511126001	4		
青衣街道	511126002	4		
黄土镇	511126101	4		
甘江镇	511126102	4		
吴场镇	511126106	4		
木城镇	511126107	4		
华头镇	511126108	4		
新场镇	511126110	4		
马村镇	511126111	4		
沐川县	511129	3	县	0
沐川县	511129000	3		
沐溪镇	511129100	4		
永福镇	511129101	4		
大楠镇	511129102	4		
箭板镇	511129103	4		
舟坝镇	511129104	4		
黄丹镇	511129105	4		
利店镇	511129106	4		
富新镇	511129107	4		
底堡乡	511129205	4		
杨村乡	511129206	4		
高笋乡	511129207	4		
茨竹乡	511129208	4		
武圣乡	511129210	4		
峨边彝族自治县	511132	3	自治县	0
峨边彝族自治县	511132000	3		
沙坪镇	511132100	4		
大堡镇	511132101	4		
毛坪镇	511132102	4		
五渡镇	511132103	4		
新林镇	511132104	4		
黑竹沟镇	511132105	4		
红旗镇	511132106	4		
宜坪乡	511132201	4		
杨河乡	511132206	4		
新场乡	511132208	4		
平等乡	511132209	4		
金岩乡	511132211	4		
勒乌乡	511132212	4		
马边彝族自治县	511133	3	自治县	0
马边彝族自治县	511133000	3		
民建镇	511133100	4		
荣丁镇	511133101	4		
烟峰镇	511133102	4		
苏坝镇	511133103	4		
下溪镇	511133104	4		
劳动镇	511133105	4		
荍坝镇	511133106	4		
建设镇	511133107	4		
民主镇	511133108	4		
梅林镇	511133109	4		
雪口山镇	511133110	4		
三河口镇	511133111	4		
大竹堡乡	511133211	4		
高卓营乡	511133223	4		
永红乡	511133226	4		
峨眉山市	511181	3	县级市	0
峨眉山市	511181000	3		
胜利街道	511181001	4		
峨山街道	511181002	4		
绥山镇	511181100	4		
高桥镇	511181101	4		
罗目镇	511181102	4		
九里镇	511181103	4		
龙池镇	511181104	4		
符溪镇	511181106	4		
双福镇	511181108	4		
桂花桥镇	511181109	4		
大为镇	511181110	4		
黄湾镇	511181112	4		
龙门乡	511181200	4		
南充市	5113	2	地级市	9
南充市	511300000	2		
顺庆区	511302	3	市辖区	0
顺庆区	511302000	3		
中城街道	511302001	4		
北城街道	511302002	4		
西城街道	511302003	4		
东南街道	511302004	4		
和平路街道	511302005	4		
舞凤街道	511302006	4		
新建街道	511302007	4		
华凤街道	511302008	4		
潆溪街道	511302009	4		
荆溪街道	511302010	4		
西山街道	511302011	4		
搬罾街道	511302012	4		
共兴镇	511302104	4		
金台镇	511302105	4		
芦溪镇	511302106	4		
李家镇	511302107	4		
双桥镇	511302108	4		
渔溪镇	511302109	4		
新复乡	511302200	4		
高坪区	511303	3	市辖区	0
高坪区	511303000	3		
白塔街道	511303001	4		
清溪街道	511303002	4		
小龙街道	511303004	4		
青莲街道	511303005	4		
龙门街道	511303006	4		
都京街道	511303007	4		
螺溪街道	511303008	4		
老君街道	511303009	4		
江陵镇	511303103	4		
擦耳镇	511303104	4		
东观镇	511303106	4		
长乐镇	511303107	4		
胜观镇	511303108	4		
阙家镇	511303110	4		
石圭镇	511303111	4		
青居镇	511303112	4		
会龙镇	511303115	4		
走马镇	511303117	4		
佛门乡	511303211	4		
嘉陵区	511304	3	市辖区	0
嘉陵区	511304000	3		
火花街道	511304001	4		
文峰街道	511304002	4		
都尉街道	511304004	4		
西兴街道	511304005	4		
南湖街道	511304006	4		
曲水镇	511304101	4		
李渡镇	511304102	4		
吉安镇	511304103	4		
龙岭镇	511304104	4		
金凤镇	511304105	4		
安福镇	511304106	4		
安平镇	511304107	4		
世阳镇	511304108	4		
大通镇	511304109	4		
一立镇	511304110	4		
龙蟠镇	511304111	4		
里坝镇	511304112	4		
金宝镇	511304114	4		
三会镇	511304115	4		
双桂镇	511304117	4		
七宝寺镇	511304119	4		
河西镇	511304122	4		
盐溪乡	511304215	4		
大兴乡	511304220	4		
南部县	511321	3	县	0
南部县	511321000	3		
滨江街道	511321001	4		
蜀北街道	511321002	4		
满福街道	511321003	4		
南隆街道	511321004	4		
老鸦镇	511321102	4		
永定镇	511321103	4		
碑院镇	511321104	4		
谢河镇	511321105	4		
盘龙镇	511321106	4		
铁佛塘镇	511321107	4		
石河镇	511321108	4		
王家镇	511321110	4		
富利镇	511321111	4		
楠木镇	511321112	4		
长坪镇	511321113	4		
东坝镇	511321114	4		
河坝镇	511321115	4		
定水镇	511321116	4		
大王镇	511321117	4		
黄金镇	511321118	4		
流马镇	511321119	4		
建兴镇	511321120	4		
三官镇	511321121	4		
伏虎镇	511321122	4		
双佛镇	511321123	4		
花罐镇	511321124	4		
大桥镇	511321125	4		
大河镇	511321126	4		
万年镇	511321127	4		
升钟镇	511321128	4		
升水镇	511321129	4		
大坪镇	511321130	4		
神坝镇	511321131	4		
八尔湖镇	511321132	4		
石龙镇	511321133	4		
西水镇	511321134	4		
桐坪镇	511321136	4		
五灵乡	511321211	4		
小元乡	511321230	4		
宏观乡	511321234	4		
双峰乡	511321239	4		
太霞乡	511321244	4		
营山县	511322	3	县	0
营山县	511322000	3		
绥安街道	511322001	4		
朗池街道	511322002	4		
城南街道	511322003	4		
渌井镇	511322101	4		
东升镇	511322102	4		
骆市镇	511322103	4		
黄渡镇	511322104	4		
小桥镇	511322105	4		
灵鹫镇	511322106	4		
老林镇	511322107	4		
木垭镇	511322108	4		
消水镇	511322109	4		
双流镇	511322110	4		
绿水镇	511322111	4		
蓼叶镇	511322113	4		
新店镇	511322114	4		
回龙镇	511322115	4		
星火镇	511322116	4		
西桥镇	511322117	4		
望龙湖镇	511322120	4		
青山镇	511322121	4		
木顶乡	511322208	4		
明德乡	511322212	4		
太蓬乡	511322215	4		
柏林乡	511322216	4		
悦中乡	511322220	4		
大庙乡	511322223	4		
安化乡	511322225	4		
清水乡	511322229	4		
蓬安县	511323	3	县	0
蓬安县	511323000	3		
相如街道	511323003	4		
周口街道	511323004	4		
锦屏镇	511323101	4		
巨龙镇	511323102	4		
正源镇	511323103	4		
河舒镇	511323107	4		
利溪镇	511323108	4		
龙蚕镇	511323109	4		
杨家镇	511323110	4		
福德镇	511323112	4		
银汉镇	511323113	4		
兴旺镇	511323114	4		
金溪镇	511323116	4		
罗家镇	511323117	4		
徐家镇	511323118	4		
睦坝镇	511323119	4		
平头乡	511323208	4		
鲜店乡	511323209	4		
新园乡	511323217	4		
石孔乡	511323222	4		
金甲乡	511323232	4		
仪陇县	511324	3	县	0
仪陇县	511324000	3		
度门街道	511324001	4		
金城镇	511324100	4		
新政镇	511324101	4		
马鞍镇	511324102	4		
永乐镇	511324103	4		
日兴镇	511324104	4		
土门镇	511324105	4		
复兴镇	511324106	4		
观紫镇	511324107	4		
先锋镇	511324108	4		
三蛟镇	511324109	4		
回春镇	511324110	4		
柳垭镇	511324111	4		
义路镇	511324112	4		
立山镇	511324113	4		
三河镇	511324114	4		
瓦子镇	511324115	4		
大寅镇	511324116	4		
二道镇	511324117	4		
赛金镇	511324118	4		
丁字桥镇	511324119	4		
大仪镇	511324120	4		
张公镇	511324121	4		
五福镇	511324122	4		
杨桥镇	511324124	4		
保平镇	511324125	4		
文星镇	511324126	4		
双胜镇	511324127	4		
永光镇	511324129	4		
思德镇	511324130	4		
铜鼓乡	511324202	4		
凤仪乡	511324207	4		
福临乡	511324210	4		
来仪乡	511324212	4		
板桥乡	511324226	4		
芭蕉乡	511324230	4		
柴井乡	511324241	4		
西充县	511325	3	县	0
西充县	511325000	3		
南台街道	511325001	4		
晋城街道	511325002	4		
太平镇	511325101	4		
大全镇	511325102	4		
仙林镇	511325103	4		
古楼镇	511325104	4		
义兴镇	511325105	4		
关文镇	511325106	4		
凤鸣镇	511325107	4		
青狮镇	511325108	4		
槐树镇	511325109	4		
鸣龙镇	511325110	4		
双凤镇	511325111	4		
高院镇	511325112	4		
仁和镇	511325113	4		
多扶镇	511325114	4		
莲池镇	511325115	4		
常林镇	511325116	4		
占山乡	511325203	4		
罐垭乡	511325220	4		
祥龙乡	511325226	4		
车龙乡	511325227	4		
东太乡	511325229	4		
阆中市	511381	3	县级市	0
阆中市	511381000	3		
保宁街道	511381001	4		
七里街道	511381002	4		
沙溪街道	511381003	4		
江南街道	511381004	4		
河溪街道	511381005	4		
彭城镇	511381103	4		
玉台镇	511381104	4		
柏垭镇	511381105	4		
飞凤镇	511381106	4		
思依镇	511381107	4		
文成镇	511381108	4		
二龙镇	511381109	4		
石滩镇	511381110	4		
老观镇	511381111	4		
龙泉镇	511381112	4		
千佛镇	511381113	4		
望垭镇	511381114	4		
妙高镇	511381116	4		
洪山镇	511381117	4		
水观镇	511381120	4		
金垭镇	511381121	4		
五马镇	511381124	4		
木兰镇	511381125	4		
天宫镇	511381126	4		
鹤峰乡	511381207	4		
桥楼乡	511381212	4		
峰占乡	511381214	4		
博树回族乡	511381219	4		
眉山市	5114	2	地级市	6
眉山市	511400000	2		
东坡区	511402	3	市辖区	0
东坡区	511402000	3		
通惠街道	511402001	4		
大石桥街道	511402002	4		
苏祠街道	511402003	4		
太和镇	511402102	4		
尚义镇	511402104	4		
多悦镇	511402105	4		
秦家镇	511402106	4		
修文镇	511402110	4		
松江镇	511402112	4		
崇礼镇	511402113	4		
富牛镇	511402114	4		
永寿镇	511402115	4		
万胜镇	511402118	4		
思蒙镇	511402119	4		
三苏镇	511402120	4		
复兴镇	511402121	4		
彭山区	511403	3	市辖区	0
彭山区	511403000	3		
凤鸣街道	511403001	4		
青龙街道	511403003	4		
观音街道	511403004	4		
谢家街道	511403006	4		
江口街道	511403007	4		
公义镇	511403103	4		
黄丰镇	511403107	4		
锦江镇	511403110	4		
仁寿县	511421	3	县	0
仁寿县	511421000	3		
文林街道	511421001	4		
普宁街道	511421002	4		
怀仁街道	511421003	4		
视高街道	511421004	4		
大化镇	511421101	4		
文宫镇	511421102	4		
高家镇	511421103	4		
富加镇	511421104	4		
汪洋镇	511421105	4		
钟祥镇	511421106	4		
始建镇	511421107	4		
彰加镇	511421108	4		
慈航镇	511421109	4		
龙正镇	511421110	4		
北斗镇	511421111	4		
禾加镇	511421112	4		
禄加镇	511421114	4		
宝飞镇	511421115	4		
龙马镇	511421116	4		
方家镇	511421117	4		
满井镇	511421120	4		
黑龙滩镇	511421121	4		
宝马镇	511421125	4		
珠嘉镇	511421126	4		
曹家镇	511421128	4		
谢安镇	511421142	4		
新店镇	511421143	4		
藕塘镇	511421144	4		
板桥镇	511421145	4		
贵平镇	511421146	4		
青岗乡	511421202	4		
虞丞乡	511421206	4		
洪雅县	511423	3	县	0
洪雅县	511423000	3		
洪川镇	511423100	4		
止戈镇	511423101	4		
余坪镇	511423103	4		
槽渔滩镇	511423105	4		
中保镇	511423106	4		
东岳镇	511423107	4		
柳江镇	511423109	4		
高庙镇	511423110	4		
瓦屋山镇	511423111	4		
七里坪镇	511423112	4		
将军镇	511423113	4		
中山镇	511423114	4		
丹棱县	511424	3	县	0
丹棱县	511424000	3		
杨场镇	511424101	4		
仁美镇	511424102	4		
张场镇	511424104	4		
齐乐镇	511424105	4		
顺龙乡	511424204	4		
青神县	511425	3	县	0
青神县	511425000	3		
青竹街道	511425001	4		
瑞峰镇	511425101	4		
汉阳镇	511425102	4		
西龙镇	511425104	4		
高台镇	511425108	4		
白果乡	511425202	4		
罗波乡	511425208	4		
宜宾市	5115	2	地级市	10
宜宾市	511500000	2		
翠屏区	511502	3	市辖区	0
翠屏区	511502000	3		
西郊街道	511502006	4		
安阜街道	511502007	4		
白沙湾街道	511502008	4		
象鼻街道	511502009	4		
沙坪街道	511502011	4		
双城街道	511502013	4		
合江门街道	511502014	4		
大观楼街道	511502015	4		
李庄镇	511502101	4		
菜坝镇	511502102	4		
金坪镇	511502104	4		
牟坪镇	511502108	4		
李端镇	511502109	4		
宗场镇	511502110	4		
宋家镇	511502112	4		
思坡镇	511502113	4		
白花镇	511502118	4		
永兴镇	511502119	4		
双谊镇	511502120	4		
金秋湖镇	511502121	4		
南溪区	511503	3	市辖区	0
南溪区	511503000	3		
南溪街道	511503001	4		
罗龙街道	511503002	4		
仙源街道	511503003	4		
裴石街道	511503004	4		
刘家镇	511503102	4		
江南镇	511503103	4		
大观镇	511503104	4		
汪家镇	511503105	4		
黄沙镇	511503106	4		
仙临镇	511503107	4		
长兴镇	511503108	4		
叙州区	511504	3	市辖区	0
叙州区	511504000	3		
南岸街道	511504001	4		
赵场街道	511504002	4		
柏溪街道	511504003	4		
观音镇	511504102	4		
横江镇	511504103	4		
柳嘉镇	511504104	4		
泥溪镇	511504105	4		
蕨溪镇	511504106	4		
商州镇	511504107	4		
高场镇	511504108	4		
安边镇	511504109	4		
双龙镇	511504110	4		
合什镇	511504112	4		
南广镇	511504118	4		
樟海镇	511504119	4		
龙池乡	511504201	4		
凤仪乡	511504202	4		
江安县	511523	3	县	0
江安县	511523000	3		
江安镇	511523100	4		
红桥镇	511523101	4		
怡乐镇	511523104	4		
留耕镇	511523105	4		
五矿镇	511523108	4		
迎安镇	511523109	4		
夕佳山镇	511523110	4		
铁清镇	511523113	4		
四面山镇	511523114	4		
大井镇	511523115	4		
阳春镇	511523116	4		
下长镇	511523117	4		
大妙镇	511523118	4		
仁和镇	511523119	4		
长宁县	511524	3	县	0
长宁县	511524000	3		
长宁镇	511524100	4		
梅硐镇	511524101	4		
双河镇	511524102	4		
硐底镇	511524103	4		
花滩镇	511524104	4		
竹海镇	511524105	4		
老翁镇	511524106	4		
古河镇	511524107	4		
龙头镇	511524110	4		
井江镇	511524112	4		
铜鼓镇	511524113	4		
梅白镇	511524119	4		
铜锣镇	511524120	4		
高县	511525	3	县	0
高县	511525000	3		
文江镇	511525100	4		
庆符镇	511525101	4		
沙河镇	511525102	4		
嘉乐镇	511525103	4		
罗场镇	511525105	4		
蕉村镇	511525106	4		
可久镇	511525107	4		
来复镇	511525108	4		
月江镇	511525109	4		
胜天镇	511525110	4		
复兴镇	511525111	4		
落润镇	511525115	4		
庆岭镇	511525116	4		
珙县	511526	3	县	0
珙县	511526000	3		
珙泉镇	511526100	4		
巡场镇	511526101	4		
孝儿镇	511526102	4		
底洞镇	511526103	4		
上罗镇	511526104	4		
洛表镇	511526105	4		
洛亥镇	511526106	4		
王家镇	511526107	4		
沐滩镇	511526109	4		
曹营镇	511526110	4		
玉和苗族乡	511526205	4		
罗渡苗族乡	511526209	4		
观斗苗族乡	511526212	4		
筠连县	511527	3	县	0
筠连县	511527000	3		
筠连镇	511527100	4		
腾达镇	511527101	4		
巡司镇	511527102	4		
沐爱镇	511527104	4		
大雪山镇	511527106	4		
镇舟镇	511527107	4		
蒿坝镇	511527108	4		
乐义乡	511527205	4		
团林苗族乡	511527208	4		
联合苗族乡	511527209	4		
高坪苗族乡	511527210	4		
丰乐乡	511527211	4		
兴文县	511528	3	县	0
兴文县	511528000	3		
古宋镇	511528100	4		
僰王山镇	511528101	4		
共乐镇	511528103	4		
莲花镇	511528105	4		
九丝城镇	511528107	4		
石海镇	511528108	4		
周家镇	511528110	4		
五星镇	511528111	4		
大坝苗族乡	511528203	4		
大河苗族乡	511528205	4		
麒麟苗族乡	511528206	4		
仙峰苗族乡	511528207	4		
屏山县	511529	3	县	0
屏山县	511529000	3		
锦屏镇	511529100	4		
新市镇	511529101	4		
中都镇	511529102	4		
龙华镇	511529103	4		
大乘镇	511529104	4		
新安镇	511529107	4		
书楼镇	511529108	4		
屏山镇	511529109	4		
夏溪乡	511529208	4		
屏边彝族乡	511529210	4		
清平彝族乡	511529211	4		
广安市	5116	2	地级市	6
广安市	511600000	2		
广安区	511602	3	市辖区	0
广安区	511602000	3		
浓洄街道	511602001	4		
北辰街道	511602002	4		
广福街道	511602004	4		
万盛街道	511602005	4		
中桥街道	511602006	4		
枣山街道	511602007	4		
官盛镇	511602101	4		
协兴镇	511602102	4		
浓溪镇	511602103	4		
悦来镇	511602104	4		
兴平镇	511602105	4		
井河镇	511602106	4		
花桥镇	511602107	4		
龙台镇	511602108	4		
肖溪镇	511602109	4		
恒升镇	511602110	4		
石笋镇	511602111	4		
白市镇	511602112	4		
大安镇	511602113	4		
穿石镇	511602121	4		
大龙镇	511602122	4		
东岳镇	511602123	4		
龙安乡	511602207	4		
彭家乡	511602208	4		
白马乡	511602216	4		
前锋区	511603	3	市辖区	0
前锋区	511603000	3		
奎阁街道	511603001	4		
大佛寺街道	511603002	4		
龙塘街道	511603003	4		
新桥街道	511603004	4		
代市镇	511603101	4		
观塘镇	511603102	4		
护安镇	511603103	4		
广兴镇	511603104	4		
观阁镇	511603105	4		
桂兴镇	511603106	4		
虎城镇	511603107	4		
龙滩镇	511603108	4		
岳池县	511621	3	县	0
岳池县	511621000	3		
九龙街道	511621001	4		
朝阳街道	511621002	4		
花园镇	511621101	4		
坪滩镇	511621102	4		
龙孔镇	511621103	4		
镇裕镇	511621104	4		
白庙镇	511621105	4		
酉溪镇	511621106	4		
同兴镇	511621107	4		
兴隆镇	511621108	4		
秦溪镇	511621109	4		
顾县镇	511621110	4		
苟角镇	511621111	4		
天平镇	511621112	4		
石垭镇	511621113	4		
乔家镇	511621114	4		
罗渡镇	511621115	4		
裕民镇	511621116	4		
中和镇	511621117	4		
新场镇	511621118	4		
普安镇	511621119	4		
临溪镇	511621121	4		
西板镇	511621122	4		
齐福镇	511621123	4		
伏龙镇	511621124	4		
黄龙乡	511621212	4		
鱼峰乡	511621216	4		
武胜县	511622	3	县	0
武胜县	511622000	3		
沿口镇	511622100	4		
中心镇	511622101	4		
烈面镇	511622102	4		
飞龙镇	511622103	4		
乐善镇	511622104	4		
万善镇	511622105	4		
龙女镇	511622106	4		
三溪镇	511622107	4		
赛马镇	511622108	4		
胜利镇	511622109	4		
金牛镇	511622110	4		
清平镇	511622111	4		
街子镇	511622112	4		
万隆镇	511622113	4		
礼安镇	511622114	4		
华封镇	511622115	4		
宝箴塞镇	511622116	4		
石盘镇	511622117	4		
鸣钟镇	511622118	4		
真静乡	511622201	4		
猛山乡	511622202	4		
双星乡	511622203	4		
鼓匠乡	511622208	4		
邻水县	511623	3	县	0
邻水县	511623000	3		
鼎屏镇	511623100	4		
城北镇	511623101	4		
城南镇	511623102	4		
柑子镇	511623103	4		
观音桥镇	511623105	4		
牟家镇	511623106	4		
合流镇	511623107	4		
坛同镇	511623108	4		
高滩镇	511623109	4		
九龙镇	511623110	4		
御临镇	511623111	4		
袁市镇	511623112	4		
丰禾镇	511623113	4		
八耳镇	511623114	4		
石永镇	511623115	4		
兴仁镇	511623116	4		
王家镇	511623117	4		
石滓镇	511623118	4		
三古镇	511623119	4		
两河镇	511623120	4		
太和镇	511623121	4		
椿木镇	511623122	4		
梁板镇	511623123	4		
复盛镇	511623124	4		
黎家镇	511623125	4		
华蓥市	511681	3	县级市	0
华蓥市	511681000	3		
双河街道	511681001	4		
华龙街道	511681002	4		
古桥街道	511681003	4		
天池镇	511681101	4		
禄市镇	511681102	4		
永兴镇	511681103	4		
明月镇	511681104	4		
阳和镇	511681105	4		
高兴镇	511681106	4		
溪口镇	511681108	4		
庆华镇	511681109	4		
红岩乡	511681200	4		
达州市	5117	2	地级市	7
达州市	511700000	2		
通川区	511702	3	市辖区	0
通川区	511702000	3		
东城街道	511702001	4		
西城街道	511702002	4		
朝阳街道	511702003	4		
凤西街道	511702004	4		
凤北街道	511702005	4		
罗江镇	511702102	4		
蒲家镇	511702103	4		
复兴镇	511702104	4		
双龙镇	511702105	4		
碑庙镇	511702107	4		
江陵镇	511702108	4		
东岳镇	511702109	4		
磐石镇	511702110	4		
北山镇	511702111	4		
金石镇	511702112	4		
梓桐镇	511702113	4		
青宁镇	511702114	4		
安云乡	511702205	4		
达川区	511703	3	市辖区	0
达川区	511703000	3		
三里坪街道	511703001	4		
翠屏街道	511703002	4		
石板街道	511703003	4		
斌郎街道	511703004	4		
明月江街道	511703005	4		
杨柳街道	511703006	4		
亭子镇	511703100	4		
麻柳镇	511703101	4		
大树镇	511703103	4		
南岳镇	511703104	4		
景市镇	511703105	4		
赵家镇	511703106	4		
河市镇	511703107	4		
渡市镇	511703109	4		
管村镇	511703110	4		
石梯镇	511703111	4		
石桥镇	511703112	4		
堡子镇	511703113	4		
福善镇	511703114	4		
万家镇	511703115	4		
百节镇	511703116	4		
金垭镇	511703117	4		
双庙镇	511703119	4		
桥湾镇	511703120	4		
赵固镇	511703121	4		
平滩镇	511703123	4		
大堰镇	511703125	4		
罐子镇	511703127	4		
安仁乡	511703203	4		
幺塘乡	511703215	4		
龙会乡	511703217	4		
虎让乡	511703234	4		
米城乡	511703235	4		
宣汉县	511722	3	县	0
宣汉县	511722000	3		
东乡街道	511722001	4		
蒲江街道	511722002	4		
君塘镇	511722101	4		
清溪镇	511722102	4		
普光镇	511722103	4		
天生镇	511722104	4		
柏树镇	511722105	4		
芭蕉镇	511722106	4		
南坝镇	511722107	4		
五宝镇	511722108	4		
峰城镇	511722109	4		
土黄镇	511722110	4		
华景镇	511722111	4		
樊哙镇	511722112	4		
新华镇	511722113	4		
黄金镇	511722114	4		
胡家镇	511722115	4		
毛坝镇	511722116	4		
大成镇	511722118	4		
下八镇	511722120	4		
塔河镇	511722122	4		
茶河镇	511722123	4		
厂溪镇	511722124	4		
马渡关镇	511722126	4		
红峰镇	511722127	4		
白马镇	511722129	4		
桃花镇	511722130	4		
庙安镇	511722131	4		
上峡镇	511722132	4		
南坪镇	511722133	4		
老君乡	511722204	4		
黄石乡	511722205	4		
三墩土家族乡	511722222	4		
漆树土家族乡	511722223	4		
龙泉土家族乡	511722224	4		
渡口土家族乡	511722225	4		
石铁乡	511722226	4		
开江县	511723	3	县	0
开江县	511723000	3		
淙城街道	511723001	4		
新宁镇	511723100	4		
普安镇	511723101	4		
回龙镇	511723102	4		
永兴镇	511723104	4		
讲治镇	511723105	4		
甘棠镇	511723106	4		
任市镇	511723107	4		
广福镇	511723108	4		
长岭镇	511723109	4		
八庙镇	511723110	4		
灵岩镇	511723112	4		
梅家乡	511723207	4		
大竹县	511724	3	县	0
大竹县	511724000	3		
竹阳街道	511724001	4		
东柳街道	511724002	4		
白塔街道	511724003	4		
乌木镇	511724101	4		
团坝镇	511724102	4		
杨家镇	511724103	4		
清河镇	511724104	4		
柏林镇	511724105	4		
石河镇	511724106	4		
石桥铺镇	511724108	4		
观音镇	511724109	4		
周家镇	511724110	4		
石子镇	511724111	4		
文星镇	511724112	4		
妈妈镇	511724113	4		
高穴镇	511724114	4		
欧家镇	511724115	4		
庙坝镇	511724116	4		
清水镇	511724117	4		
月华镇	511724118	4		
高明镇	511724119	4		
童家镇	511724120	4		
天城镇	511724121	4		
四合镇	511724125	4		
永胜镇	511724126	4		
中华镇	511724128	4		
朝阳乡	511724204	4		
安吉乡	511724218	4		
八渡乡	511724224	4		
杨通乡	511724228	4		
川主乡	511724244	4		
渠县	511725	3	县	0
渠县	511725000	3		
渠江街道	511725001	4		
天星街道	511725002	4		
渠南街道	511725003	4		
临巴镇	511725102	4		
三汇镇	511725103	4		
涌兴镇	511725104	4		
有庆镇	511725105	4		
土溪镇	511725106	4		
文崇镇	511725107	4		
贵福镇	511725108	4		
岩峰镇	511725109	4		
静边镇	511725110	4		
清溪场镇	511725111	4		
宝城镇	511725112	4		
𰝟渡镇	511725113	4		
琅琊镇	511725114	4		
李渡镇	511725115	4		
中滩镇	511725116	4		
三板镇	511725118	4		
丰乐镇	511725119	4		
李馥镇	511725120	4		
青龙镇	511725123	4		
卷硐镇	511725125	4		
望溪镇	511725126	4		
龙凤镇	511725128	4		
新市镇	511725129	4		
渠北镇	511725131	4		
定远镇	511725132	4		
合力镇	511725133	4		
万寿镇	511725134	4		
东安镇	511725135	4		
报恩乡	511725227	4		
安北乡	511725228	4		
大义乡	511725238	4		
巨光乡	511725245	4		
望江乡	511725255	4		
拱市乡	511725263	4		
万源市	511781	3	县级市	0
万源市	511781000	3		
古东关街道	511781001	4		
太平镇	511781100	4		
青花镇	511781101	4		
旧院镇	511781102	4		
罗文镇	511781103	4		
河口镇	511781104	4		
草坝镇	511781105	4		
竹峪镇	511781106	4		
大竹镇	511781107	4		
官渡镇	511781108	4		
黄钟镇	511781109	4		
白沙镇	511781110	4		
沙滩镇	511781111	4		
石塘镇	511781112	4		
八台镇	511781113	4		
石窝镇	511781114	4		
铁矿镇	511781115	4		
大沙镇	511781116	4		
魏家镇	511781117	4		
白果镇	511781118	4		
井溪镇	511781119	4		
长坝镇	511781121	4		
鹰背镇	511781122	4		
永宁镇	511781123	4		
固军镇	511781124	4		
黑宝山镇	511781125	4		
蜂桶乡	511781208	4		
曾家乡	511781212	4		
玉带乡	511781218	4		
紫溪乡	511781227	4		
庙子乡	511781229	4		
雅安市	5118	2	地级市	8
雅安市	511800000	2		
雨城区	511802	3	市辖区	0
雨城区	511802000	3		
东城街道	511802001	4		
西城街道	511802002	4		
河北街道	511802003	4		
青江街道	511802004	4		
大兴街道	511802005	4		
草坝镇	511802101	4		
上里镇	511802107	4		
晏场镇	511802109	4		
多营镇	511802110	4		
碧峰峡镇	511802111	4		
望鱼镇	511802112	4		
周公山镇	511802113	4		
八步镇	511802114	4		
名山区	511803	3	市辖区	0
名山区	511803000	3		
永兴街道	511803001	4		
蒙阳街道	511803002	4		
百丈镇	511803101	4		
车岭镇	511803102	4		
马岭镇	511803104	4		
新店镇	511803105	4		
蒙顶山镇	511803106	4		
黑竹镇	511803107	4		
红星镇	511803108	4		
中峰镇	511803109	4		
茅河镇	511803112	4		
前进镇	511803118	4		
万古镇	511803119	4		
荥经县	511822	3	县	0
荥经县	511822000	3		
严道街道	511822001	4		
花滩镇	511822101	4		
龙苍沟镇	511822102	4		
牛背山镇	511822103	4		
新添镇	511822104	4		
青龙镇	511822105	4		
荥河镇	511822106	4		
五宪镇	511822107	4		
安靖乡	511822203	4		
民建彝族乡	511822205	4		
泗坪乡	511822209	4		
宝峰彝族乡	511822216	4		
汉源县	511823	3	县	0
汉源县	511823000	3		
富林镇	511823100	4		
九襄镇	511823101	4		
乌斯河镇	511823102	4		
宜东镇	511823103	4		
富庄镇	511823104	4		
清溪镇	511823105	4		
大树镇	511823106	4		
皇木镇	511823107	4		
富泉镇	511823108	4		
唐家镇	511823109	4		
安乐镇	511823110	4		
前域镇	511823111	4		
富乡乡	511823209	4		
马烈乡	511823220	4		
河南乡	511823224	4		
晒经乡	511823225	4		
小堡藏族彝族乡	511823227	4		
片马彝族乡	511823228	4		
坭美彝族乡	511823229	4		
永利彝族乡	511823230	4		
顺河彝族乡	511823231	4		
石棉县	511824	3	县	0
石棉县	511824000	3		
新棉街道	511824002	4		
回隆镇	511824101	4		
美罗镇	511824102	4		
安顺场镇	511824106	4		
蟹螺藏族乡	511824202	4		
永和乡	511824203	4		
栗子坪彝族乡	511824207	4		
迎政乡	511824209	4		
丰乐乡	511824211	4		
新民藏族彝族乡	511824212	4		
草科藏族乡	511824215	4		
王岗坪彝族藏族乡	511824216	4		
天全县	511825	3	县	0
天全县	511825000	3		
城厢镇	511825100	4		
始阳镇	511825101	4		
思经镇	511825102	4		
喇叭河镇	511825103	4		
小河镇	511825104	4		
仁义镇	511825105	4		
新场镇	511825106	4		
乐英乡	511825210	4		
新华乡	511825216	4		
兴业乡	511825219	4		
芦山县	511826	3	县	0
芦山县	511826000	3		
芦阳街道	511826001	4		
飞仙关镇	511826101	4		
双石镇	511826102	4		
太平镇	511826103	4		
大川镇	511826104	4		
龙门镇	511826105	4		
思延镇	511826106	4		
宝盛乡	511826208	4		
宝兴县	511827	3	县	0
宝兴县	511827000	3		
穆坪镇	511827100	4		
灵关镇	511827101	4		
陇东镇	511827102	4		
硗碛藏族乡	511827202	4		
五龙乡	511827205	4		
大溪乡	511827207	4		
